Player Name,Match Date,Aggregated Vader Polarity Score for 36h,1st Serve Fault 
Pavluchenkova A.,1/31/18 16:15,0.6908,0.380952381
Pavluchenkova A.,2/12/18 09:05,0,0.423529412
Pavluchenkova A.,4/25/18 10:35,0,0.417910448
Pavluchenkova A.,5/14/18 13:30,0,0.326530612
Pavluchenkova A.,5/21/18 17:45,0,0.4375
Pavluchenkova A.,5/25/18 15:30,0,0.333333333
Pavluchenkova A.,5/29/18 15:10,0,0.290322581
Pavluchenkova A.,6/19/18 17:30,0,0.395348837
Pavluchenkova A.,6/25/18 13:55,0.3612,0.350649351
Pavluchenkova A.,9/23/18 09:00,0.6369,0.338983051
Pavluchenkova A.,9/25/18 09:00,0.398933333,0.358490566
Pavluchenkova A.,9/26/18 05:40,0,0.297297297
Pavluchenkova A.,9/27/18 07:35,0.5267,0.388888889
Pavluchenkova A.,10/8/18 14:05,0,0.345679012
Pavluchenkova A.,10/10/18 14:00,-0.3612,0.283333333
Pavluchenkova A.,10/15/18 12:30,0,0.419354839
Petkovic A.,4/24/12 20:05,0.2997,0.155172414
Petkovic A.,8/20/12 20:45,0.249958824,0.333333333
Petkovic A.,8/22/12 18:40,0.4019,0.277777778
Petkovic A.,9/23/12 11:55,-0.1779,0.3125
Petkovic A.,10/9/12 18:30,0.49305,0.209677419
Petkovic A.,10/11/12 17:35,0,0.25
Petkovic A.,10/17/12 16:35,0,0.260273973
Petkovic A.,10/18/12 13:40,0.19434,0.31372549
Petkovic A.,10/19/12 16:05,0,0.25
Petkovic A.,3/21/13 21:35,0.4018,0.575
Petkovic A.,3/23/13 15:05,0.4019,0.411764706
Petkovic A.,4/1/13 23:25,0.11315,0.245283019
Petkovic A.,4/3/13 19:05,0.233371429,0.2
Petkovic A.,6/13/13 15:50,0.29792,0.257142857
Petkovic A.,6/15/13 14:05,0.171275,0.208333333
Petkovic A.,7/30/13 00:10,-0.2732,0.293103448
Petkovic A.,8/2/13 18:05,0.148,0.314285714
Petkovic A.,10/8/13 16:10,0.2901,0.3375
Petkovic A.,12/29/13 05:10,0.071,0.391304348
Petkovic A.,1/14/14 06:55,0.3243,0.316666667
Petkovic A.,1/30/14 13:25,0.180416667,0.296296296
Petkovic A.,1/31/14 18:05,0.4509,0.268518519
Petkovic A.,2/11/14 16:30,0,0.272727273
Petkovic A.,3/19/14 21:40,0,0.278688525
Petkovic A.,4/1/14 18:05,0.29375,0.263157895
Petkovic A.,4/3/14 21:05,0.068314286,0.324324324
Petkovic A.,4/4/14 20:25,0.176175,0.262626263
Petkovic A.,4/5/14 18:05,0.7497,0.29
Petkovic A.,4/6/14 18:05,0.4244,0.183333333
Petkovic A.,4/23/14 17:35,-0.239166667,0.337209302
Petkovic A.,5/3/14 18:05,0.08586,0.370967742
Petkovic A.,5/12/14 16:30,0.3856,0.162790698
Petkovic A.,5/14/14 15:15,0.0425,0.25862069
Petkovic A.,5/20/14 13:30,0.015454545,0.3125
Petkovic A.,5/21/14 17:40,0.0637,0.272727273
Petkovic A.,5/22/14 17:30,0,0.3
Petkovic A.,5/29/14 13:15,0.34255,0.289473684
Petkovic A.,5/31/14 16:15,0.4019,0.307692308
Petkovic A.,6/2/14 10:05,0,0.223404255
Petkovic A.,6/5/14 17:00,0.2294,0.328358209
Petkovic A.,6/17/14 15:25,0.121228571,0.298387097
Petkovic A.,6/26/14 15:15,0.0772,0.351351351
Petkovic A.,6/28/14 13:20,0.1204,0.353846154
Petkovic A.,7/8/14 10:30,0.2263,0.295238095
Petkovic A.,7/9/14 11:30,0.162453846,0.265306122
Petkovic A.,7/11/14 11:20,0.5859,0.291666667
Petkovic A.,7/12/14 12:55,0.5267,0.290322581
Petkovic A.,7/31/14 00:15,0.058125,0.425
Petkovic A.,8/2/14 00:05,0.4767,0.391891892
Petkovic A.,8/2/14 22:05,0.8419,0.327868852
Petkovic A.,8/19/14 02:20,-0.10352,0.378378378
Petkovic A.,8/20/14 21:45,-0.06936,0.316546763
Petkovic A.,8/25/14 16:05,0,0.352380952
Petkovic A.,8/29/14 22:10,-0.216875,0.456140351
Petkovic A.,10/14/14 16:05,0.00235,0.301369863
Petkovic A.,1/3/16 05:40,0.2023,0.253333333
Petkovic A.,1/6/16 02:20,-0.091066667,0.517241379
Petkovic A.,1/7/16 02:45,-0.00188,0.361702128
Petkovic A.,2/15/16 12:05,0.5719,0.477272727
Petkovic A.,2/24/16 17:20,-0.5106,0.464788732
Petkovic A.,6/14/16 12:35,0.6486,0.411764706
Petkovic A.,6/17/16 11:30,0.6369,0.317460317
Petkovic A.,6/20/16 15:00,0,0.25
Petkovic A.,6/21/16 16:45,-0.148,0.31372549
Petkovic A.,6/23/16 12:05,0.17,0.405405405
Petkovic A.,6/30/16 16:50,-0.03785,0.260869565
Petkovic A.,8/31/16 16:05,0,0.318181818
Petkovic A.,10/19/16 13:35,0.575,0.230769231
Petkovic A.,10/20/16 17:35,0,0.354166667
Petkovic A.,1/9/17 02:00,0.4215,0.295454545
Petkovic A.,1/10/17 00:05,0.4404,0.24137931
Petkovic A.,1/19/17 02:35,-0.1027,0.450980392
Petkovic A.,2/2/17 08:05,-0.179766667,0.271428571
Petkovic A.,4/3/17 19:10,0,0.166666667
Petkovic A.,4/24/17 15:05,0,0.26984127
Petkovic A.,5/7/17 18:00,0.6906,0.25
Petkovic A.,5/21/17 14:55,0,0.375
Petkovic A.,5/29/17 16:05,0.205866667,0.291139241
Petkovic A.,6/14/17 11:30,0.28595,0.339805825
Petkovic A.,8/1/17 02:00,0.8999,0.352112676
Petkovic A.,8/5/17 01:30,0.5023,0.414634146
Petkovic A.,10/18/17 14:45,-0.2732,0.325
Petkovic A.,1/16/18 05:45,0.5483,0.333333333
Petkovic A.,1/18/18 02:10,0.7269,0.305555556
Petkovic A.,4/2/18 16:30,0.0618,0.318181818
Petkovic A.,5/22/18 14:00,0.055733333,0.394230769
Petkovic A.,7/2/18 11:35,0.7906,0.475728155
Petkovic A.,7/30/18 19:35,0,0.307692308
Petkovic A.,8/3/18 19:05,-0.281633333,0.343137255
Petkovic A.,8/4/18 21:05,0,0.321428571
Petkovic A.,9/20/18 09:05,0.1752,0.390625
Petkovic A.,10/11/18 17:45,0.6369,0.316666667
Barty A.,1/9/12 04:30,0.360316667,0.408450704
Barty A.,1/16/12 07:45,0.4784,0.514705882
Barty A.,5/29/12 10:05,0,0.339622642
Barty A.,6/26/12 18:45,0.63695,0.388888889
Barty A.,1/7/13 12:20,0.617925,0.369230769
Barty A.,1/14/13 05:20,0.260133333,0.518072289
Barty A.,2/27/13 06:20,0.03095,0.5
Barty A.,2/28/13 06:50,0.78355,0.40625
Barty A.,3/1/13 10:05,0.6048,0.48
Barty A.,12/30/13 06:50,-0.0222,0.375
Barty A.,1/13/14 10:10,0.293966667,0.490909091
Barty A.,2/26/14 00:00,0.2263,0.39516129
Barty A.,5/26/14 16:20,0.7918,0.409836066
Barty A.,6/7/16 11:05,0.133966667,0.386363636
Barty A.,1/18/17 08:05,-0.4767,0.350877193
Barty A.,2/27/17 11:25,0.7579,0.404255319
Barty A.,3/24/17 22:35,0.7964,0.381818182
Barty A.,5/24/17 10:05,0.4404,0.396551724
Barty A.,5/25/17 12:10,0.4404,0.468468468
Barty A.,6/20/17 13:00,0,0.348837209
Barty A.,6/25/17 13:35,-0.056,0.314285714
Barty A.,8/11/17 01:30,0,0.415584416
Barty A.,8/16/17 18:05,0.4404,0.340425532
Barty A.,8/17/17 18:25,0,0.510204082
Barty A.,8/31/17 01:10,0.5267,0.352112676
Barty A.,9/1/17 18:15,0,0.357142857
Barty A.,9/24/17 05:35,0,0.42
Barty A.,9/25/17 13:55,0.5719,0.372727273
Barty A.,9/27/17 05:35,0.4404,0.369047619
Barty A.,9/28/17 07:35,0,0.342105263
Barty A.,9/29/17 10:45,0,0.428571429
Barty A.,9/30/17 12:35,0,0.36440678
Barty A.,11/1/17 10:15,0,0.315789474
Barty A.,1/8/18 03:30,0.2263,0.405797101
Barty A.,1/9/18 10:30,0,0.45
Barty A.,1/11/18 05:15,0.1783,0.375
Barty A.,1/13/18 06:05,0.5894,0.4
Barty A.,1/18/18 08:05,0,0.353658537
Barty A.,1/20/18 06:20,-0.10935,0.375
Barty A.,3/9/18 23:30,0,0.482142857
Barty A.,3/26/18 20:35,0.4588,0.483333333
Barty A.,4/4/18 19:15,0.7003,0.481481481
Barty A.,5/6/18 15:25,0,0.411764706
Barty A.,5/21/18 13:35,-0.3182,0.385964912
Barty A.,6/17/18 15:05,0.064,0.379310345
Barty A.,7/3/18 11:30,0.8791,0.378787879
Barty A.,7/5/18 11:35,0,0.425
Barty A.,8/8/18 16:05,0,0.476923077
Barty A.,8/9/18 16:05,0,0.415730337
Barty A.,8/10/18 17:35,0,0.418604651
Barty A.,8/11/18 18:05,0,0.338709677
Barty A.,8/14/18 16:05,-0.5267,0.430555556
Barty A.,8/17/18 16:30,0,0.444444444
Barty A.,9/2/18 19:10,0,0.416666667
Barty A.,9/27/18 07:35,0,0.489130435
Barty A.,9/28/18 11:35,0,0.362318841
Barty A.,11/3/18 09:00,0.3818,0.409638554
Barty A.,11/4/18 08:00,0.128,0.45
Wozniacki C.,1/10/12 00:05,0.232866667,0.34375
Wozniacki C.,1/11/12 10:25,-0.426,0.33
Wozniacki C.,1/20/12 01:55,0,0.288461538
Wozniacki C.,1/22/12 10:10,0.38465,0.278688525
Wozniacki C.,2/15/12 13:55,0.75095,0.324561404
Wozniacki C.,2/22/12 16:55,0.3125,0.227272727
Wozniacki C.,2/23/12 15:05,0.499766667,0.228915663
Wozniacki C.,2/24/12 15:05,0.43205,0.355555556
Wozniacki C.,3/11/12 01:00,0.7269,0.261904762
Wozniacki C.,3/13/12 03:30,0,0.247619048
Wozniacki C.,3/14/12 04:35,0.360671429,0.208333333
Wozniacki C.,3/23/12 23:35,0.6361,0.35
Wozniacki C.,3/24/12 22:50,0.6361,0.325
Wozniacki C.,3/26/12 22:25,0.2023,0.328358209
Wozniacki C.,3/28/12 00:35,0.6064,0.40625
Wozniacki C.,3/29/12 18:05,0.397425,0.361111111
Wozniacki C.,4/10/12 15:20,0.516425,0.342105263
Wozniacki C.,4/12/12 15:30,0.3116,0.302325581
Wozniacki C.,4/13/12 15:15,0.5719,0.340425532
Wozniacki C.,4/14/12 14:00,0.7003,0.26
Wozniacki C.,4/15/12 14:05,0.28155,0.3
Wozniacki C.,4/25/12 19:05,0.098666667,0.358974359
Wozniacki C.,4/26/12 19:30,0.14385,0.127272727
Wozniacki C.,5/6/12 10:05,0.2371,0.288135593
Wozniacki C.,5/10/12 11:45,0.368466667,0.255555556
Wozniacki C.,5/29/12 18:20,-0.25,0.29787234
Wozniacki C.,6/2/12 17:05,0.45938,0.428571429
Wozniacki C.,6/27/12 14:30,0.034233333,0.356435644
Wozniacki C.,8/10/12 18:50,0.15145,0.412698413
Wozniacki C.,8/11/12 19:20,0.16095,0.370786517
Wozniacki C.,8/12/12 01:20,0.22345,0.434210526
Wozniacki C.,8/12/12 22:10,0.3349,0.461538462
Wozniacki C.,8/15/12 22:15,0.9393,0.372093023
Wozniacki C.,8/22/12 20:15,0.5631,0.384615385
Wozniacki C.,8/23/12 18:05,0.7096,0.23255814
Wozniacki C.,8/29/12 00:25,0.17,0.259259259
Wozniacki C.,9/18/12 06:40,0.67355,0.274509804
Wozniacki C.,9/22/12 04:05,0,0.386363636
Wozniacki C.,9/23/12 04:05,0.42405,0.5
Wozniacki C.,9/24/12 09:05,0.548466667,0.325581395
Wozniacki C.,9/26/12 09:40,-0.4588,0.401960784
Wozniacki C.,9/27/12 09:45,-0.4588,0.303030303
Wozniacki C.,10/1/12 10:35,0.6369,0.442105263
Wozniacki C.,10/2/12 09:45,0.48905,0.367521368
Wozniacki C.,10/19/12 10:05,0.753333333,0.320512821
Wozniacki C.,10/21/12 10:05,0.78585,0.247191011
Wozniacki C.,10/30/12 19:20,0.8957,0.244897959
Wozniacki C.,10/31/12 18:05,0.51535,0.209302326
Wozniacki C.,11/1/12 17:00,0.51535,0.288461538
Wozniacki C.,11/3/12 14:55,0.7055,0.229166667
Wozniacki C.,11/4/12 16:05,0.8481,0.295081967
Wozniacki C.,1/8/13 03:00,0.3804,0.397727273
Wozniacki C.,1/15/13 00:05,0,0.325301205
Wozniacki C.,1/17/13 04:20,0.5086,0.393442623
Wozniacki C.,1/19/13 06:35,0.433,0.31147541
Wozniacki C.,1/21/13 00:05,0.141333333,0.347368421
Wozniacki C.,2/11/13 14:35,0,0.229166667
Wozniacki C.,2/14/13 12:35,0.69475,0.36
Wozniacki C.,2/15/13 18:30,0.5719,0.363636364
Wozniacki C.,2/20/13 11:35,0.5712,0.324324324
Wozniacki C.,2/21/13 15:05,0.48835,0.410526316
Wozniacki C.,2/22/13 15:05,0.447725,0.202898551
Wozniacki C.,3/10/13 00:35,0.1757,0.255319149
Wozniacki C.,3/11/13 21:35,0.4627,0.306122449
Wozniacki C.,3/13/13 03:55,0.52688,0.25
Wozniacki C.,3/16/13 01:35,0.3793,0.291262136
Wozniacki C.,3/17/13 19:05,0.5719,0.338709677
Wozniacki C.,3/21/13 19:00,0.8316,0.308510638
Wozniacki C.,3/23/13 17:50,0.4215,0.454545455
Wozniacki C.,4/3/13 17:15,0.27494,0.315789474
Wozniacki C.,4/6/13 00:00,0,0.314285714
Wozniacki C.,4/24/13 11:05,0.8555,0.4
Wozniacki C.,5/5/13 10:05,0.79635,0.306451613
Wozniacki C.,5/22/13 16:25,0.073083333,0.182926829
Wozniacki C.,6/19/13 15:45,0.5719,0.262295082
Wozniacki C.,6/20/13 16:15,0.6494,0.193877551
Wozniacki C.,6/21/13 11:05,0.7842,0.194444444
Wozniacki C.,8/17/13 02:40,0.6808,0.317647059
Wozniacki C.,8/20/13 02:05,0.4513,0.404761905
Wozniacki C.,8/27/13 18:25,0,0.310810811
Wozniacki C.,9/1/13 00:05,0.10115,0.384615385
Wozniacki C.,9/26/13 08:25,0.27475,0.296296296
Wozniacki C.,10/3/13 12:35,0.5994,0.322033898
Wozniacki C.,10/15/13 17:05,0.765,0.338461538
Wozniacki C.,10/17/13 19:05,0.423333333,0.175438596
Wozniacki C.,10/18/13 17:45,-0.296,0.340909091
Wozniacki C.,10/19/13 16:50,0.462633333,0.298507463
Wozniacki C.,10/20/13 14:05,0.8658,0.29787234
Wozniacki C.,1/7/14 05:05,0.3825,0.2875
Wozniacki C.,1/18/14 04:25,0.2448,0.329787234
Wozniacki C.,2/19/14 10:05,0.4019,0.383561644
Wozniacki C.,2/21/14 13:05,-0.7579,0.3125
Wozniacki C.,3/8/14 00:20,0.7763,0.381818182
Wozniacki C.,3/9/14 20:45,0.54275,0.365591398
Wozniacki C.,3/23/14 23:35,0.251675,0.325581395
Wozniacki C.,3/25/14 00:35,0,0.320754717
Wozniacki C.,3/26/14 23:05,0.8176,0.272727273
Wozniacki C.,4/2/14 02:20,0.0258,0.226190476
Wozniacki C.,4/3/14 05:50,-0.0747,0.366666667
Wozniacki C.,5/5/14 16:00,0.51275,0.228070175
Wozniacki C.,5/7/14 14:05,0.774,0.215686275
Wozniacki C.,5/27/14 13:55,0.2023,0.235955056
Wozniacki C.,6/16/14 15:45,0.31245,0.175438596
Wozniacki C.,6/18/14 13:05,0.10115,0.211538462
Wozniacki C.,6/19/14 13:05,0.5917,0.211538462
Wozniacki C.,6/20/14 11:05,0.84415,0.22556391
Wozniacki C.,6/24/14 13:40,0.3612,0.240740741
Wozniacki C.,6/25/14 18:55,0.4577,0.142857143
Wozniacki C.,6/27/14 11:35,0.5753,0.232142857
Wozniacki C.,7/15/14 19:55,-0.05135,0.288888889
Wozniacki C.,7/16/14 17:50,0,0.315217391
Wozniacki C.,7/18/14 18:35,-0.378733333,0.361111111
Wozniacki C.,7/19/14 18:05,-0.8402,0.31147541
Wozniacki C.,7/20/14 15:05,0.435833333,0.301886792
Wozniacki C.,8/5/14 20:00,0.737325,0.432432432
Wozniacki C.,8/6/14 19:05,0.6369,0.29787234
Wozniacki C.,8/7/14 17:05,0,0.15
Wozniacki C.,8/8/14 17:05,0.453066667,0.35
Wozniacki C.,8/11/14 21:30,0.242,0.285714286
Wozniacki C.,8/15/14 02:20,0.3427,0.370967742
Wozniacki C.,8/15/14 20:05,0.39555,0.338235294
Wozniacki C.,8/16/14 18:05,0.9022,0.423076923
Wozniacki C.,8/19/14 00:05,0.20095,0.3
Wozniacki C.,8/20/14 18:05,0.33645,0.412698413
Wozniacki C.,8/26/14 00:20,0.42595,0.296296296
Wozniacki C.,8/27/14 21:35,0.39675,0.240740741
Wozniacki C.,8/29/14 22:10,0.573733333,0.294117647
Wozniacki C.,8/31/14 18:05,0.468433333,0.376344086
Wozniacki C.,9/3/14 02:30,0.480325,0.285714286
Wozniacki C.,9/5/14 18:50,0.11142,0.417721519
Wozniacki C.,9/7/14 21:55,0.17765,0.369230769
Wozniacki C.,9/18/14 11:10,0.73615,0.315789474
Wozniacki C.,9/19/14 07:20,0.8979,0.263888889
Wozniacki C.,9/20/14 04:05,0.44895,0.314285714
Wozniacki C.,9/21/14 04:05,0.0577,0.265822785
Wozniacki C.,9/25/14 13:00,0.4404,0.25
Wozniacki C.,9/26/14 12:05,0.4404,0.333333333
Wozniacki C.,10/1/14 07:00,-0.055233333,0.395061728
Wozniacki C.,10/21/14 12:35,0.311433333,0.271028037
Wozniacki C.,10/24/14 10:00,-0.4005,0.3
Wozniacki C.,10/25/14 07:35,0.58394,0.347826087
Wozniacki C.,1/5/16 02:40,0.3612,0.322580645
Wozniacki C.,1/6/16 06:40,0.392933333,0.333333333
Wozniacki C.,1/7/16 07:30,0.1806,0.351351351
Wozniacki C.,1/18/16 04:05,0.0772,0.414893617
Wozniacki C.,2/11/16 15:35,0.571733333,0.385714286
Wozniacki C.,2/22/16 14:05,-0.2584,0.338461538
Wozniacki C.,2/23/16 20:20,0.9217,0.392156863
Wozniacki C.,2/24/16 14:25,0.77505,0.366336634
Wozniacki C.,3/2/16 19:00,0,0.4
Wozniacki C.,3/4/16 02:25,0.5719,0.344827586
Wozniacki C.,3/5/16 01:05,-0.3818,0.375
Wozniacki C.,3/13/16 02:05,0,0.4
Wozniacki C.,3/24/16 18:50,0.7964,0.317460317
Wozniacki C.,3/27/16 03:05,0.8176,0.495575221
Wozniacki C.,6/7/16 12:05,0.6808,0.214285714
Wozniacki C.,6/8/16 14:40,0.4215,0.211111111
Wozniacki C.,6/16/16 12:40,0,0.258823529
Wozniacki C.,6/19/16 12:30,0,0.285714286
Wozniacki C.,6/21/16 13:10,0.32505,0.2
Wozniacki C.,6/22/16 12:40,0.4196,0.289719626
Wozniacki C.,6/28/16 16:55,0.3182,0.343283582
Wozniacki C.,7/19/16 03:50,0.245333333,0.403508772
Wozniacki C.,7/21/16 03:30,0.15602,0.298701299
Wozniacki C.,8/22/16 20:30,0.2202,0.484848485
Wozniacki C.,8/29/16 16:05,-0.6597,0.303370787
Wozniacki C.,8/31/16 18:00,0,0.409090909
Wozniacki C.,9/2/16 16:05,0.5994,0.396551724
Wozniacki C.,9/4/16 18:25,0.409675,0.4
Wozniacki C.,9/7/16 00:05,0.8555,0.195121951
Wozniacki C.,9/20/16 10:45,0.28595,0.305882353
Wozniacki C.,9/21/16 09:05,0.343566667,0.217741935
Wozniacki C.,9/23/16 05:40,0.148,0.35
Wozniacki C.,9/24/16 04:05,0.2202,0.295918367
Wozniacki C.,9/25/16 04:05,0,0.384615385
Wozniacki C.,9/26/16 12:05,0,0.185185185
Wozniacki C.,9/28/16 15:45,0.499,0.28
Wozniacki C.,10/6/16 05:35,0,0.375
Wozniacki C.,10/11/16 08:10,0.4019,0.294117647
Wozniacki C.,10/14/16 10:10,0.34,0.261538462
Wozniacki C.,10/16/16 08:05,0.34,0.31
Wozniacki C.,10/18/16 15:35,0,0.24
Wozniacki C.,1/3/17 03:25,0.34,0.305555556
Wozniacki C.,1/5/17 05:35,0.2006,0.25974026
Wozniacki C.,1/9/17 04:35,0.2676,0.323232323
Wozniacki C.,1/17/17 05:25,0,0.208333333
Wozniacki C.,1/19/17 01:40,0,0.358490566
Wozniacki C.,2/16/17 10:15,0.4217,0.285714286
Wozniacki C.,2/17/17 10:05,-0.0386,0.202531646
Wozniacki C.,2/17/17 20:00,-0.139066667,0.22
Wozniacki C.,2/18/17 15:05,-0.34,0.314814815
Wozniacki C.,2/20/17 15:05,0.296,0.316666667
Wozniacki C.,2/21/17 12:30,0.7717,0.310344828
Wozniacki C.,2/22/17 17:20,0,0.321428571
Wozniacki C.,2/23/17 15:05,0,0.3125
Wozniacki C.,2/24/17 13:05,0,0.298245614
Wozniacki C.,2/25/17 17:00,0,0.337837838
Wozniacki C.,3/14/17 02:45,0.3818,0.369230769
Wozniacki C.,3/16/17 18:05,0.1806,0.25
Wozniacki C.,3/26/17 04:40,0,0.407407407
Wozniacki C.,3/29/17 00:35,0.3612,0.392405063
Wozniacki C.,4/1/17 18:05,0.7003,0.365079365
Wozniacki C.,4/8/17 00:05,0.9042,0.276923077
Wozniacki C.,5/8/17 20:30,0.2732,0.285714286
Wozniacki C.,5/22/17 14:35,0.8519,0.418604651
Wozniacki C.,6/4/17 10:05,0.4404,0.301204819
Wozniacki C.,6/28/17 14:40,0.7906,0.211764706
Wozniacki C.,7/1/17 12:20,0,0.327272727
Wozniacki C.,7/4/17 17:30,0,0.277777778
Wozniacki C.,7/6/17 19:45,0,0.345454545
Wozniacki C.,7/27/17 13:05,0.4019,0.384615385
Wozniacki C.,7/30/17 16:00,0,0.454545455
Wozniacki C.,8/9/17 01:55,0,0.272727273
Wozniacki C.,8/10/17 18:15,0,0.303571429
Wozniacki C.,8/16/17 19:35,0.6369,0.320754717
Wozniacki C.,9/22/17 10:30,0.4019,0.359550562
Wozniacki C.,9/23/17 06:35,0.4019,0.272727273
Wozniacki C.,9/24/17 04:05,0.11315,0.392156863
Wozniacki C.,10/1/17 07:25,0.6705,0.21686747
Wozniacki C.,1/15/18 08:10,0.0374,0.270833333
Wozniacki C.,2/2/18 15:35,0.7269,0.298507463
Wozniacki C.,2/15/18 16:05,0.9524,0.326530612
Wozniacki C.,3/12/18 18:05,0,0.463414634
Wozniacki C.,5/30/18 17:45,0.34,0.35
Wozniacki C.,6/1/18 14:15,0.742,0.320754717
Wozniacki C.,6/4/18 11:10,0.4767,0.307692308
Wozniacki C.,6/29/18 13:20,0.09,0.287037037
Wozniacki C.,6/30/18 12:35,0,0.244680851
Wozniacki C.,7/2/18 14:45,-0.06836,0.414634146
Wozniacki C.,7/4/18 15:20,0.296,0.237113402
Wozniacki C.,8/31/18 02:10,0.1591,0.418181818
Wozniacki C.,9/20/18 10:55,0,0.397849462
Wozniacki C.,10/3/18 09:20,0,0.329411765
Wozniacki C.,10/4/18 09:35,0.8225,0.309859155
Wozniacki C.,10/5/18 10:05,0.891,0.279069767
Wozniacki C.,10/21/18 12:35,0,0.297029703
Wozniacki C.,10/23/18 12:40,0.8805,0.38
Vandeweghe C.,2/21/12 01:05,-0.174,0.567567568
Vandeweghe C.,7/10/12 05:55,0.236533333,0.408163265
Vandeweghe C.,7/12/12 04:05,0.1105,0.587301587
Vandeweghe C.,7/14/12 21:05,0.7096,0.532467532
Vandeweghe C.,7/15/12 21:10,0.60494,0.461538462
Vandeweghe C.,7/18/12 03:05,0.171931034,0.444444444
Vandeweghe C.,7/30/12 22:15,0.073116667,0.546875
Vandeweghe C.,8/1/12 23:05,0.8993,0.431372549
Vandeweghe C.,8/2/12 23:00,0,0.459459459
Vandeweghe C.,12/31/12 00:40,0.366525,0.333333333
Vandeweghe C.,1/14/13 00:05,0.252866667,0.448979592
Vandeweghe C.,2/18/13 00:55,0.071833333,0.523809524
Vandeweghe C.,2/19/13 22:00,0.11976,0.551724138
Vandeweghe C.,4/2/13 23:30,0.1414,0.476744186
Vandeweghe C.,4/4/13 22:05,0.484183333,0.540540541
Vandeweghe C.,5/22/13 11:15,0.247414286,0.578125
Vandeweghe C.,5/28/13 12:45,0.307675,0.473684211
Vandeweghe C.,6/10/13 14:05,-0.18086,0.5
Vandeweghe C.,6/24/13 17:25,0.28455,0.361111111
Vandeweghe C.,7/23/13 20:45,-0.63515,0.675675676
Vandeweghe C.,7/24/13 22:45,-0.03465,0.526315789
Vandeweghe C.,7/30/13 19:05,0.467566667,0.489795918
Vandeweghe C.,8/2/13 03:10,0.647966667,0.584615385
Vandeweghe C.,8/26/13 16:05,-0.2044,0.457142857
Vandeweghe C.,8/28/13 16:05,0.38485,0.530612245
Vandeweghe C.,3/8/14 21:25,0.602266667,0.489361702
Vandeweghe C.,3/19/14 18:00,0,0.493150685
Vandeweghe C.,3/20/14 21:05,0,0.514705882
Vandeweghe C.,3/23/14 03:50,-0.03015,0.495145631
Vandeweghe C.,3/24/14 17:30,0.3027,0.535714286
Vandeweghe C.,4/2/14 02:20,0,0.5
Vandeweghe C.,5/27/14 16:45,0.10115,0.441176471
Vandeweghe C.,5/29/14 13:00,0,0.46875
Vandeweghe C.,6/9/14 12:30,-0.1779,0.46875
Vandeweghe C.,6/10/14 14:55,-0.0798,0.412371134
Vandeweghe C.,6/12/14 14:50,0.38036,0.401869159
Vandeweghe C.,6/16/14 15:10,0.4201,0.405660377
Vandeweghe C.,6/18/14 11:45,0,0.454545455
Vandeweghe C.,6/19/14 13:35,0.42395,0.444444444
Vandeweghe C.,6/20/14 12:45,0.290716667,0.41509434
Vandeweghe C.,6/21/14 11:05,0.4588,0.404255319
Vandeweghe C.,7/29/14 04:40,0,0.372881356
Vandeweghe C.,7/31/14 21:05,-0.07995,0.544444444
Vandeweghe C.,8/7/14 02:40,0.1806,0.447368421
Vandeweghe C.,8/7/14 22:35,0.4939,0.424778761
Vandeweghe C.,8/8/14 23:05,0.4989,0.523809524
Vandeweghe C.,8/17/14 18:30,0.4588,0.518518519
Vandeweghe C.,8/26/14 21:20,0,0.47826087
Vandeweghe C.,8/28/14 20:35,0,0.464285714
Vandeweghe C.,9/16/14 03:05,0.125,0.46875
Vandeweghe C.,9/17/14 04:35,0.2023,0.471264368
Vandeweghe C.,9/22/14 04:05,0.538775,0.563636364
Vandeweghe C.,9/27/14 10:00,0,0.528301887
Vandeweghe C.,10/7/14 07:35,0.3646,0.325
Vandeweghe C.,10/9/14 03:05,0.6486,0.443181818
Vandeweghe C.,1/4/16 07:15,0.5574,0.546391753
Vandeweghe C.,1/19/16 07:35,0.1366,0.551724138
Vandeweghe C.,2/15/16 16:30,0.1932,0.454545455
Vandeweghe C.,2/17/16 19:05,-0.3182,0.377777778
Vandeweghe C.,2/24/16 17:20,0,0.383333333
Vandeweghe C.,3/10/16 01:20,0,0.394366197
Vandeweghe C.,3/11/16 19:05,0,0.451612903
Vandeweghe C.,3/13/16 23:10,0.4404,0.386363636
Vandeweghe C.,3/23/16 21:05,0.0719375,0.523809524
Vandeweghe C.,3/27/16 18:35,-0.014666667,0.475409836
Vandeweghe C.,5/9/16 10:10,0.5719,0.568627451
Vandeweghe C.,5/23/16 17:30,-0.025733333,0.489361702
Vandeweghe C.,6/6/16 10:05,0.27715,0.472727273
Vandeweghe C.,6/8/16 15:30,0,0.318181818
Vandeweghe C.,6/10/16 10:05,0.7717,0.333333333
Vandeweghe C.,6/11/16 11:05,-0.08045,0.410714286
Vandeweghe C.,6/12/16 11:05,0.4215,0.393442623
Vandeweghe C.,6/17/16 13:05,0,0.507936508
Vandeweghe C.,6/17/16 17:00,0,0.416666667
Vandeweghe C.,6/30/16 19:00,0.5719,0.388888889
Vandeweghe C.,7/3/16 11:35,0.7506,0.461538462
Vandeweghe C.,7/4/16 11:35,0.5859,0.509090909
Vandeweghe C.,7/22/16 03:05,0.08475,0.469387755
Vandeweghe C.,7/23/16 00:25,0,0.552631579
